Date,Open,High,Low,Close,Adj Close,Volume
2016-02-28,430.4680001428572,433.46257242857143,422.6575752857143,429.4511412857143,429.4511412857143,66512113.14285714
2016-03-06,423.36285399999997,427.255999,415.4520045714286,419.6679992857143,419.6679992857143,89783340.0
2016-03-13,414.47871614285714,418.2898601428571,411.57271014285715,415.3804275714286,415.3804275714286,78302098.28571428
2016-03-20,415.0827157142857,417.0934317142857,412.3935677142857,414.9495674285714,414.9495674285714,74295200.0
2016-03-27,416.44971585714285,419.3721401428571,415.0414342857143,418.245431,418.245431,60957057.71428572
2016-04-03,419.899715,421.4424265714286,416.810996,418.86128028571426,418.86128028571426,57879172.0
2016-04-10,421.9328612857143,423.35299685714284,419.83843571428577,421.85085614285714,421.85085614285714,59289700.0
2016-04-17,425.55999757142854,427.995575,424.113569,426.1961452857143,426.1961452857143,54591128.571428575
2016-04-24,439.8804232857143,445.59056757142855,438.27957171428574,444.2125725714286,444.2125725714286,61009200.0
2016-05-01,455.0198581428571,459.2378584285714,448.234,453.7861371428571,453.7861371428571,70419214.85714285
2016-05-08,451.3662852857143,454.84185357142854,448.04014371428576,452.3368574285714,452.3368574285714,57688257.14285714
2016-05-15,455.4952872857143,458.07399228571427,452.75672271428573,455.39728214285714,455.39728214285714,50210242.85714286
2016-05-22,449.11242685714285,450.73742685714285,445.2420044285714,446.63813557142856,446.63813557142856,67222442.85714285
2016-05-29,461.9142805714286,480.1384362857143,459.30143085714286,474.69370385714285,474.69370385714285,105931056.0
2016-06-05,544.425572,560.282427,538.953561,551.0057025714285,551.0057025714285,94095442.28571428
2016-06-12,583.3731427142858,601.8368529999999,577.8907121428572,596.4842792857143,596.4842792857143,108272798.28571428
2016-06-19,718.8995709999999,744.3571428571429,698.9268624285714,731.3755668571429,731.3755668571429,221867253.7142857
2016-06-26,674.2792881428571,692.4859967142856,629.4548514285715,654.8228585714286,654.8228585714286,209215427.42857143
2016-07-03,660.9115775714287,675.6331525714286,645.4558454285715,664.8807198571429,664.8807198571429,131178857.14285715
2016-07-10,664.0274308571428,673.8382828571429,644.1365618571429,662.7178605714287,662.7178605714287,148653485.7142857
2016-07-17,657.0617154285713,668.9131468571429,654.2167010000001,661.1767229999999,661.1767229999999,97493514.28571428
2016-07-24,665.9484338571428,668.5770002857142,658.2958548571429,663.4467251428571,663.4467251428571,86811671.42857143
2016-07-31,655.5472934285715,657.7725657142857,647.9390082857143,650.2839965714286,650.2839965714286,106739785.14285715
2016-08-07,583.8665684285714,593.7161428571428,567.2584141428571,579.1274325714286,579.1274325714286,145059655.42857143
2016-08-14,589.3271484285714,592.4229998571428,583.128854,586.2425884285715,586.2425884285715,72067670.85714285
2016-08-21,574.509565,579.8882794285714,572.0961391428572,575.8354315714286,575.8354315714286,52034214.28571428
2016-08-28,579.8155691428572,582.3527135714286,576.068272,578.8029958571428,578.8029958571428,77929728.57142857
2016-09-04,578.268145,585.1124267142857,576.3928745714286,583.1096977142857,583.1096977142857,95767484.57142857
2016-09-11,616.2009974285714,620.5632848571429,610.4077145714285,615.8535678571428,615.8535678571428,72271300.57142857
2016-09-18,607.8865792857143,609.9955704285715,606.5262887142857,608.3077304285715,608.3077304285715,59694043.428571425
2016-09-25,603.1287145714286,604.8140084285715,600.8351442857144,602.4684188571429,602.4684188571429,56824728.0
2016-10-02,607.0975691428572,609.8259975714285,605.3810075714285,608.4628644285714,608.4628644285714,52098085.71428572
2016-10-09,613.5469971428572,615.6019984285714,612.3984287142857,614.4071305714286,614.4071305714286,52450029.14285714
2016-10-16,632.7661394285715,638.5504237142858,631.2842931428571,636.2427194285714,636.2427194285714,66077157.71428572
2016-10-23,638.8011387142858,643.8964405714286,635.4799892857143,640.8175747142857,640.8175747142857,62704484.571428575
2016-10-30,677.0659964285715,687.8517107142858,673.2428415714286,683.4228602857144,683.4228602857144,93450128.0
2016-11-06,710.407148,723.0058592857142,696.6265695714285,711.2098562857143,711.2098562857143,99832399.42857143
2016-11-13,711.9995727142857,718.2157244285714,703.981855,710.7545775714286,710.7545775714286,79143570.85714285
2016-11-20,729.7501481428571,741.4087177142857,721.8455635714287,733.7202934285714,733.7202934285714,105284514.28571428
2016-11-27,740.6655797142857,745.3649901428571,733.5360019999999,740.649135,740.649135,75506228.0
2016-12-04,751.2248535714286,759.2995778571429,748.5594397142858,756.6932808571429,756.6932808571429,78948943.42857143
2016-12-11,768.8742764285715,773.1070034285714,763.4428449999999,768.4344394285714,768.4344394285714,82711542.28571428
2016-12-18,780.8427125714286,786.5898525714285,779.2137102857142,783.7825751428571,783.7825751428571,76985442.28571428
2016-12-25,843.4975674285714,864.7512817142857,832.6867238571429,858.4857089999999,858.4857089999999,155296386.2857143
2017-01-01,944.5764334285715,963.9868514285715,933.0364294285715,959.0759974285714,959.0759974285714,165916158.85714287
2017-01-08,1006.7498517142857,1046.3012958571428,938.266863,993.6692767142857,993.6692767142857,293234144.0
2017-01-15,849.4282925714286,865.9494194285714,814.9597082857143,836.7559988571429,836.7559988571429,160569268.57142857
2017-01-22,880.9090052857143,904.499154,867.6880058571429,895.2358485714285,895.2358485714285,126230228.57142857
2017-01-29,912.9617222857142,920.7915824285714,908.24857,913.3804322857143,913.3804322857143,99021700.0
2017-02-05,984.0517055714287,1003.0144305714285,977.2451344285715,998.8225794285715,998.8225794285715,144184326.85714287
2017-02-12,1026.229997857143,1041.0692924285715,997.9394357142857,1021.3225707142857,1021.3225707142857,175298145.14285713
2017-02-19,1019.2242867142858,1032.4142981428572,1012.5375714285714,1025.515991142857,1025.515991142857,109080028.57142857
2017-02-26,1121.0614362857143,1148.9228517142858,1103.2685547142858,1137.451416,1137.451416,172729570.2857143
2017-03-05,1218.807163857143,1240.9800152857144,1207.1128452857142,1232.958565857143,1232.958565857143,220999144.0
2017-03-12,1199.5085448571429,1238.9214215714287,1161.0914131428572,1192.684273857143,1192.684273857143,294870139.4285714
2017-03-19,1171.7157154285712,1193.7014332857143,1123.4135565714284,1145.7325787142856,1145.7325787142856,470929282.28571427
2017-03-26,1030.3292845714286,1055.4730137142856,989.6338675714286,1019.9319982857143,1019.9319982857143,354830144.0
2017-04-02,1040.5549752857144,1069.9571532857142,1028.4019862857144,1059.1114502857142,1059.1114502857142,371628854.85714287
2017-04-09,1148.0828508571428,1171.4871127142858,1137.2485701428573,1160.7485874285715,1160.7485874285715,387348155.4285714
2017-04-16,1184.4042969999998,1196.7799945714287,1173.865705142857,1183.541434142857,1183.541434142857,244907577.14285713
2017-04-23,1212.0400042857143,1224.6385671428573,1201.125715,1215.131434857143,1215.131434857143,272476715.4285714
2017-04-30,1280.7714145714287,1305.634259714286,1275.6185827142856,1300.0871405714286,1300.0871405714286,374357140.5714286
2017-05-07,1484.425729,1543.3500104285715,1476.3957171428572,1519.0199847142856,1519.0199847142856,759557549.7142857
2017-05-14,1746.7771520000001,1817.1100027142857,1701.3400008571427,1778.9242814285715,1778.9242814285715,854466857.1428572
2017-05-21,1863.4585481428571,1939.3714424285715,1823.8257358571427,1902.0371267142857,1902.0371267142857,988015853.7142857
2017-05-28,2224.800014,2430.49714,2112.134312142857,2234.2185232857146,2234.2185232857146,1723450002.2857144
2017-06-04,2333.692871,2432.118547857143,2273.5814729999997,2377.297154142857,2377.297154142857,1403386441.142857
2017-06-11,2767.2999441428574,2888.6714217142858,2707.895752,2831.0600237142858,2831.0600237142858,1625434276.5714285
2017-06-18,2641.3600028571427,2713.5785784285717,2454.4685407142856,2581.4757255714285,2581.4757255714285,1711701430.857143
2017-06-25,2656.265729714286,2732.4885602857144,2611.898611571429,2664.1342774285717,2664.1342774285717,1304388425.142857
2017-07-02,2522.550013857143,2564.187151142857,2428.0971329999998,2509.5528738571425,2509.5528738571425,1104407561.142857
2017-07-09,2567.428641285714,2655.5614188571426,2524.1186175714283,2569.2414202857144,2569.2414202857144,833106998.8571428
2017-07-16,2318.4714355714286,2350.3885325714286,2178.6528495714288,2232.730015285714,2232.730015285714,1064731574.8571428
2017-07-23,2439.178554142857,2635.568533714286,2365.8585554285714,2549.5142648571427,2549.5142648571427,1421141440.0
2017-07-30,2688.259975,2759.165736571428,2596.8100237142858,2689.315708571429,2689.315708571429,991837275.4285715
2017-08-06,2861.914271857143,2981.3486328571425,2790.5857631428566,2924.5342494285715,2924.5342494285715,1162548845.7142856
2017-08-13,3464.24714,3656.6814315714287,3419.6399972857143,3590.1742814285712,3590.1742814285712,1945568548.5714285
2017-08-20,4232.75286,4350.958565857143,4027.0427944285716,4236.765729571429,4236.765729571429,2653405696.0
2017-08-27,4195.060023857143,4303.091378428571,4109.430001571428,4242.191441285714,4242.191441285714,2249962843.428571
2017-09-03,4584.008510142857,4710.472865714286,4451.8485630000005,4612.015695,4612.015695,2226085705.142857
2017-09-10,4407.137137428572,4501.002790142857,4159.251395,4341.084263428572,4341.084263428572,2209747181.714286
2017-09-17,3815.575753285714,3980.8571428571427,3572.635707285714,3739.2942942857144,3739.2942942857144,2223314267.428571
2017-09-24,3790.9714355714286,3927.8199637142857,3678.047153857143,3804.7285504285715,3804.7285504285715,1289065572.5714285
2017-10-01,4054.1199427142856,4198.042864285714,4002.280029142857,4157.048583857143,4157.048583857143,1371408585.142857
2017-10-08,4353.857143,4442.705775857144,4294.005650285714,4384.6785712857145,4384.6785712857145,1184146852.5714285
2017-10-15,5136.1728515714285,5378.857142714286,5058.582868428572,5283.512904428571,5283.512904428571,2120045714.2857144
2017-10-22,5765.467145428572,5893.714216,5583.438546285714,5811.682826571428,5811.682826571428,2086515693.7142856
2017-10-29,5808.010044571428,5980.437151428572,5642.6200474285715,5828.632812571429,5828.632812571429,2140380013.7142856
2017-11-05,6731.734305428572,7055.955775571429,6664.027134428571,6919.979980428571,6919.979980428571,2834527232.0
2017-11-12,7014.617187428571,7247.505650142857,6629.435756428572,6813.745675285715,6813.745675285715,4620138569.142858
2017-11-19,7110.648507142857,7553.898576857143,6976.572823714286,7416.871512,7416.871512,4321889974.857142
2017-11-26,8237.130022285713,8563.312918714286,8104.854283,8419.911342285715,8419.911342285715,4357288594.285714
2017-12-03,10202.848493428572,10926.864397142856,9907.692801428571,10481.822684,10481.822684,7201651346.285714
2017-12-10,14097.886021285713,15277.857003285713,12843.642857285715,14709.728655142857,14709.728655142857,13159324086.857143
2017-12-17,17152.74330342857,18284.91434142857,16756.100167285716,17667.071707714287,17667.071707714287,13411028406.857143
2017-12-24,16726.043247714286,17174.828543571428,15065.885881714286,15967.885463285713,15967.885463285713,16750942646.857143
2017-12-31,14619.357142857143,15458.828683285714,13706.01423,14619.457170714286,14619.457170714286,12651071341.714285
2018-01-07,15493.243024285714,16266.642717571429,14820.014229714287,15839.085658285714,15839.085658285714,17687771428.57143
2018-01-14,14704.814313714285,15061.242885285714,13686.828683,14322.48563057143,14322.48563057143,15146028470.857143
2018-01-21,12315.49986042857,12866.51423,11185.412946285713,12011.5,12011.5,13990411410.285715
2018-01-28,11258.41434157143,11706.142996714287,10714.557198714287,11259.571707857143,11259.571707857143,9241714176.0
2018-02-04,10082.557198571429,10251.585658285714,9126.348702428571,9582.42996657143,9582.42996657143,8687145691.428572
2018-02-11,8046.241420142857,8537.011439857142,7398.695661428572,8012.144392,8012.144392,8927013010.285715
2018-02-18,9517.570103428572,10073.018415285715,9270.365862285715,9869.187221142856,9869.187221142856,7660938532.571428
2018-02-25,10548.31291857143,10956.802734428571,10121.682617142857,10443.328683142858,10443.328683142858,7912631369.142858
2018-03-04,10673.175921,11103.628487714286,10497.461355857144,10932.842912857142,10932.842912857142,6986092836.571428
2018-03-11,10200.84305257143,10427.23702557143,9587.830078142857,9927.994280428571,9927.994280428571,7095941485.714286
2018-03-18,8688.102888,8909.895647285713,8140.339983428572,8492.792689714286,8492.792689714286,6010845622.857142
2018-03-25,8727.388671857143,8937.53989957143,8494.134277142857,8749.341517857143,8749.341517857143,5836145737.142858
2018-04-01,7654.479980428571,7775.077287857143,7240.511439857143,7410.128627142857,7410.128627142857,5424384219.428572
2018-04-08,6945.518484857143,7155.671456428571,6780.462820857143,6968.021345,6968.021345,4543482916.571428
2018-04-15,7344.814243857143,7654.451381,7227.785714285715,7524.910016714285,7524.910016714285,5845045760.0
2018-04-22,8367.665736714285,8576.148716714286,8215.505789714285,8423.19419642857,8423.19419642857,6963124224.0
2018-04-29,9124.769949714286,9433.862863,8908.04561942857,9215.748605,9215.748605,8840345746.285715
2018-05-06,9465.319894,9638.815569,9286.78278457143,9507.578543857144,9507.578543857144,8177778468.571428
2018-05-13,9083.731584857143,9198.681361714285,8777.788504285714,8949.610072714286,8949.610072714286,7159965696.0
2018-05-20,8412.471540142857,8554.26715957143,8202.491489857142,8385.959891285715,8385.959891285715,6051465728.0
2018-05-27,7854.4657504285715,7915.724330285714,7603.064313571428,7687.1671317142855,7687.1671317142855,5115461449.142858
2018-06-03,7435.165736571428,7597.655692,7340.562849,7487.7743442857145,7487.7743442857145,5066492928.0
2018-06-10,7616.775669714286,7671.438546285714,7403.331333571428,7489.052873857143,7489.052873857143,4715801344.0
2018-06-17,6617.114257714286,6717.088657857143,6457.747140142857,6574.362862714285,6574.362862714285,4263469970.285714
2018-06-24,6542.224191,6633.117117714285,6341.2100308571435,6490.064243571428,6490.064243571428,4084582838.857143
2018-07-01,6169.587193142857,6303.994349857143,6068.358607857143,6201.648507285715,6201.648507285715,4120420022.857143
2018-07-08,6613.259974857143,6761.075753142858,6515.904296714286,6669.252860142857,6669.252860142857,4272345709.714286
2018-07-15,6428.152832,6494.382882285713,6310.417201571428,6367.004324857144,6367.004324857144,3600017152.0
2018-07-22,7146.871372714285,7389.814383285715,7083.7999442857135,7298.905691857143,7298.905691857143,4894532864.0
2018-07-29,8001.858607857143,8237.248465285715,7881.625697714286,8120.567103857144,8120.567103857144,5206639981.714286
2018-08-05,7691.128627142857,7723.0343192857135,7413.748604714287,7526.957170571428,7526.957170571428,4632187142.857142
2018-08-12,6587.7899692857145,6734.648577142857,6369.302873857143,6483.154227,6483.154227,4597421428.571428
2018-08-19,6355.940011,6517.830008285715,6247.835728285715,6378.712751142857,6378.712751142857,4414032857.142858
2018-08-26,6526.468540857143,6669.351423,6442.567173571429,6557.041294714285,6557.041294714285,3691784285.714286
2018-09-02,6992.244280285714,7112.279994571429,6923.989955285714,7072.837193,7072.837193,4318472857.142858
2018-09-09,6838.728515714285,6912.224260714285,6636.678641142857,6705.375697428572,6705.375697428572,4493851428.571428
2018-09-16,6409.455705857143,6482.190080857144,6368.874232857143,6441.871512285715,6441.871512285715,3772200000.0
2018-09-23,6504.272879571428,6611.021414714285,6417.157087142857,6534.038574142857,6534.038574142857,4587060000.0
2018-09-30,6597.578613428572,6669.588588285714,6500.301408857143,6583.611467714285,6583.611467714285,4475428571.428572
2018-10-07,6578.877232,6619.080008428572,6533.0242744285715,6576.962890571428,6576.962890571428,3706260000.0
2018-10-14,6469.445800571428,6509.102887857143,6391.730050142857,6426.877232,6426.877232,3780344285.714286
2018-10-21,6493.711425857143,6622.168596714286,6452.550083714285,6521.5343191428565,6521.5343191428565,4238525714.285714
2018-10-28,6479.127092571428,6512.061383857143,6454.455636,6482.3643275714285,6482.3643275714285,3455531428.571429
2018-11-04,6373.735839857143,6421.492885,6315.737165142857,6355.445591571428,6355.445591571428,4035025714.285714
2018-11-11,6432.875697714286,6478.601353285713,6398.2100307142855,6438.662946571429,6438.662946571429,4353222857.142858
2018-11-18,5950.854282714286,5980.722795857143,5740.550014,5838.6514369999995,5838.6514369999995,5281828571.428572
2018-11-25,4592.998569857143,4686.877092571428,4200.077183285714,4361.330008285714,4361.330008285714,6076281428.571428
2018-12-02,4055.254429285714,4243.2705775714285,3899.5251814285716,4072.5621165714288,4072.5621165714288,6135039496.0
2018-12-09,3736.3308801428575,3825.7212262857142,3578.3238002857142,3662.3439592857144,3662.3439592857144,5483781101.142858
2018-12-16,3401.5661274285712,3442.167515571429,3315.096226142857,3351.422467857143,3351.422467857143,4267035347.285714
2018-12-23,3757.0980747142858,3962.5935408571427,3691.369698571428,3861.7174944285716,3861.7174944285716,6574500888.285714
2018-12-30,3880.5322615714285,3992.9906178571428,3776.5606514285714,3859.5001394285714,3859.5001394285714,5607104988.285714
2019-01-06,3844.9071917142855,3923.9225724285716,3789.1425781428575,3877.987967285714,3877.987967285714,4906245226.0
2019-01-13,3884.6967425714283,3917.3892645714286,3793.0706612857143,3810.276681142857,3810.276681142857,5360493453.857142
2019-01-20,3657.2460939999996,3714.049142,3613.0495607142852,3665.388532285714,3665.388532285714,5512656712.428572
2019-01-27,3596.757777714286,3621.324985857143,3566.979213142857,3593.2557547142856,3593.2557547142856,5278482721.428572
2019-02-03,3491.967459571428,3515.632254857143,3437.7781457142855,3476.5087542857145,3476.5087542857145,5732984109.428572
2019-02-10,3507.4782367142857,3560.2858538571427,3480.8386928571426,3538.1318707142855,3538.1318707142855,5889162971.571428
2019-02-17,3641.305315285714,3665.910993428571,3618.3496792857145,3639.335030714286,3639.335030714286,6361942570.428572
2019-02-24,3946.6791644285718,4048.786621142857,3879.677525,3967.889787714286,3967.889787714286,9121908052.285715
2019-03-03,3851.826102,3894.0047781428575,3828.3707101428568,3859.151646,3859.151646,8063526392.571428
2019-03-10,3882.7632185714288,3933.432373,3848.0723702857144,3898.4863282857145,3898.4863282857145,9872967045.714285
2019-03-17,3944.915108571429,3980.868199,3918.2976075714287,3954.3337054285716,3954.3337054285716,9622538053.0
2019-03-24,4043.3999719999997,4069.297642142857,4016.1274065714283,4043.209089,4043.209089,9710805825.0
2019-03-31,4047.2947127142857,4104.174421285714,4011.2812848571425,4059.2519532857145,4059.2519532857145,10145003084.428572
2019-04-07,4733.705775714286,4990.798409571428,4703.9656110000005,4889.896763428572,4889.896763428572,17578154361.42857
2019-04-14,5180.678571571429,5257.006277857143,5085.331403285714,5176.802385714285,5176.802385714285,14118124765.0
2019-04-21,5237.101283571428,5297.844238571429,5190.789829714285,5258.460239714286,5258.460239714286,12897930893.285715
2019-04-28,5358.773646857143,5465.912667428572,5276.567940714286,5354.269740571428,5354.269740571428,15084375904.857143
2019-05-05,5484.535016714285,5600.205287285715,5432.321009857143,5557.317940857143,5557.317940857143,15290833697.714285
2019-05-12,6161.155342999999,6462.235491285714,6075.014927285714,6327.041015714285,6327.041015714285,20275657560.714287
2019-05-19,7637.070173142857,8070.247558714285,7397.282924285714,7816.028739,7816.028739,28506255488.0
2019-05-26,7962.462960428572,8164.386509571428,7769.485839714286,8030.954450285714,8030.954450285714,24714448654.285713
2019-06-02,8616.68317542857,8785.703125142858,8460.398995714286,8626.596679714286,8626.596679714286,24716639695.857143
2019-06-09,8041.437151285713,8138.956263857143,7745.431152428571,7892.739606571428,7892.739606571428,20017807159.0
2019-06-16,8218.513253428571,8496.021624142857,8132.185825857143,8404.503069142856,8404.503069142856,19293020217.42857
2019-06-23,9581.981166285714,10029.552734428571,9497.844308,9843.488002142856,9843.488002142856,19488905170.142857
2019-06-30,11735.939313714287,12426.988002142856,11012.423269857143,11740.702287857142,11740.702287857142,31643248240.285713
2019-07-07,11082.82170757143,11521.575334857143,10688.31975457143,11171.339564714286,11171.339564714286,25915831666.714287
2019-07-14,11855.803013428571,12228.252232285713,11259.819615,11691.338448571429,11691.338448571429,25848097728.142857
2019-07-21,10325.93052457143,10765.272461,9864.364536714287,10375.713448714287,10375.713448714287,22479544915.142857
2019-07-28,9988.06319757143,10102.996093857144,9686.940150714287,9838.354771142856,9838.354771142856,16065604204.571428
2019-08-04,10070.707868428572,10361.413923142856,9989.31403457143,10274.564592714287,10274.564592714287,15827255555.857143
2019-08-11,11623.897182,11942.145089285714,11360.467773571427,11704.676897285713,11704.676897285713,20203913398.285713
2019-08-18,10678.899972000001,10819.893136285715,10273.714564714286,10513.369977714287,10513.369977714287,17174958828.285715
