date,market_cap
2016-01-13,194148239.77213705
2016-01-14,185361430.509691
2016-01-15,183583946.19324195
2016-01-16,171376318.05763
2016-01-17,171376318.05763003
2016-01-18,178788092.282823
2016-01-19,176775845.886843
2016-01-20,180062515.00027695
2016-01-21,178385643.00362703
2016-01-22,171175093.41803196
2016-01-23,172617203.33515105
2016-01-24,175132511.33012596
2016-01-25,173908751.38064703
2016-01-26,181812152.7989601
2016-01-27,181812152.7989601
2016-01-28,211458388.16207397
2016-01-29,233608264.24000695
2016-01-30,224958618.910952
2016-01-31,217258738.55920497
2016-02-01,222211084.51231104
2016-02-02,229639603.44197
2016-02-03,233404743.17344105
2016-02-04,236661080.23849696
2016-02-05,246430091.433665
2016-02-06,267731963.06757304
2016-02-07,283199564.12658906
2016-02-08,272419913.131958
2016-02-09,265158563.92696407
2016-02-10,268294921.3300601
2016-02-11,266249470.84977996
2016-02-12,270715371.065058
2016-02-13,282067621.2306119
2016-02-14,291203966.709196
2016-02-15,293760779.809546
2016-02-16,288135790.988776
2016-02-17,278147174.4767419
2016-02-18,272351731.449282
2016-02-19,281147168.51448596
2016-02-20,282783528.8987101
2016-02-21,276067633.155124
2016-02-22,274669908.6602659
2016-02-23,271704005.4638599
2016-02-24,275078998.756322
2016-02-25,273647183.42012596
2016-02-26,274397181.92956203
2016-02-27,271840368.82921195
2016-02-28,268874465.63280594
2016-02-29,270340371.81034005
2016-03-01,271874459.67055005
2016-03-02,273681274.26146394
2016-03-03,274363091.08822405
2016-03-04,277363085.125968
2016-03-05,270306280.96900207
2016-03-06,267919922.07534203
2016-03-07,270067645.079636
2016-03-08,271192642.84379
2016-03-09,274431272.7709001
2016-03-10,279135808.87554413
2016-03-11,300272130.50510406
2016-03-12,295772139.448488
2016-03-13,292976690.4587719
2016-03-14,289363061.27694404
2016-03-15,278692627.93815005
2016-03-16,282648016.10196906
2016-03-17,285265446.24986106
2016-03-18,279169589.19490206
2016-03-19,276138880.60260594
2016-03-20,274279127.602788
2016-03-21,276999877.36178106
2016-03-22,279272908.806003
2016-03-23,286884120.1571101
2016-03-24,283474572.9907771
2016-03-25,282131418.0464639
2016-03-26,277344276.065451
2016-03-27,276517719.17664295
2016-03-28,260399859.84488705
2016-03-29,260468739.585621
2016-03-30,252444249.79011
2016-03-31,254476202.14176303
2016-04-01,255578277.9935069
2016-04-02,258230148.01176605
2016-04-03,258505666.97470203
2016-04-04,258092388.530298
2016-04-05,257403591.12295803
2016-04-06,251479933.41983405
2016-04-07,236842988.513859
2016-04-08,229748375.21825707
2016-04-09,216695664.349164
2016-04-10,204125111.665209
2016-04-11,208981133.386956
2016-04-12,202403118.146859
2016-04-13,196548340.184469
2016-04-14,217487781.367605
2016-04-15,219485293.848891
2016-04-16,226262861.0289181
2016-04-17,226646416.503
2016-04-18,243522857.36260805
2016-04-19,248613684.56406
2016-04-20,252623582.70219004
2016-04-21,260643378.97845003
2016-04-22,253843986.48336
2016-04-23,256180188.00731397
2016-04-24,252937400.817348
2016-04-25,253739380.444974
2016-04-26,248160391.731054
2016-04-27,235119505.612266
2016-04-28,233236596.92131796
2016-04-29,235642535.80419615
2016-04-30,237560313.1746059
2016-05-01,236967545.6237519
2016-05-02,234073445.22840592
2016-05-03,228703668.59125793
2016-05-04,220160842.123068
2016-05-05,215941731.908166
2016-05-06,223159548.5568
2016-05-07,226158254.990532
2016-05-08,223264154.5951859
2016-05-09,223020073.83895192
2016-05-10,218661488.906202
2016-05-11,215906863.228704
2016-05-12,215000277.56269193
2016-05-13,213047631.5128201
2016-05-14,211548278.29595396
2016-05-15,211234460.18079612
2016-05-16,210014056.39962605
2016-05-17,210083793.75855
2016-05-18,210188399.796936
2016-05-19,210606823.95048007
2016-05-20,212071308.487884
2016-05-21,208898258.6568419
2016-05-22,206980481.286432
2016-05-23,206004158.261496
2016-05-24,207677854.875672
2016-05-25,200878462.380582
2016-05-26,197740281.229002
2016-05-27,197914624.626312
2016-05-28,198019230.6646981
2016-05-29,196798826.88352796
2016-05-30,200634381.6243479
2016-05-31,198925816.33071008
2016-06-01,202587027.6742201
2016-06-02,201087674.457354
2016-06-03,202970583.14830193
2016-06-04,201645573.32874596
2016-06-05,202098866.161752
2016-06-06,201157411.81627795
2016-06-07,201401492.57251197
2016-06-08,201157411.81627795
2016-06-09,201750179.367132
2016-06-10,200146220.11188
2016-06-11,200704118.983272
2016-06-12,203772562.775928
2016-06-13,203319269.942922
2016-06-14,243627463.400994
2016-06-15,239826777.339636
2016-06-16,234137432.58293697
2016-06-17,234453407.52569395
2016-06-18,232241582.926395
2016-06-19,239298356.647968
2016-06-20,232908641.138882
2016-06-21,217215218.98195097
2016-06-22,228239233.65147296
2016-06-23,224026234.414713
2016-06-24,224903942.589038
2016-06-25,225360350.839687
2016-06-26,226072910.84976
2016-06-27,226108256.83331996
2016-06-28,239115578.7834
2016-06-29,238797464.93136
2016-06-30,235616248.905378
2016-07-01,240635376.91986397
2016-07-02,238019774.99682203
2016-07-03,233778258.364862
2016-07-04,247775263.25033
2016-07-05,237100779.726564
2016-07-06,236676628.063368
2016-07-07,233106684.89813504
2016-07-08,237100779.72656405
2016-07-09,236358514.315971
2016-07-10,235757632.79310995
2016-07-11,230844542.69442305
2016-07-12,225542646.904473
2016-07-13,227203907.58532396
2016-07-14,226273274.833465
2016-07-15,228222379.00196
2016-07-16,232900229.00634795
2016-07-17,231482698.70198795
2016-07-18,229923415.367192
2016-07-19,227052916.50086305
2016-07-20,227123793.01608095
2016-07-21,228089715.53753597
2016-07-22,224143649.69828
2016-07-23,224285850.26906407
2016-07-24,223717047.98592797
2016-07-25,222081741.421912
2016-07-26,213300856.176
2016-07-27,212163251.609728
2016-07-28,212376522.368892
2016-07-29,217282441.365696
2016-07-30,217637942.742276
2016-07-31,211736619.891048
2016-08-01,210065763.421122
2016-08-02,202351383.549336
2016-08-03,200964928.180674
2016-08-04,206875764.754318
2016-08-05,229134999.669444
2016-08-06,225863674.410352
2016-08-07,219641044.841427
2016-08-08,214271804.470526
2016-08-09,219285466.008917
2016-08-10,220494434.03945097
2016-08-11,220104310.4409901
2016-08-12,218006385.672651
2016-08-13,216512947.701969
2016-08-14,213099375.197553
2016-08-15,214557255.12131405
2016-08-16,218255292.001098
2016-08-17,217259666.68731
2016-08-18,217070897.358168
2016-08-19,217035335.284551
2016-08-20,217639890.53603995
2016-08-21,215150545.38284996
2016-08-22,213372441.702
2016-08-23,214048121.100723
2016-08-24,215470604.045403
2016-08-25,216256963.16713497
2016-08-26,214549952.111055
2016-08-27,212522876.48196
2016-08-28,211989435.526935
2016-08-29,218355164.25689995
2016-08-30,214549952.111055
2016-08-31,213660883.85268
2016-09-01,211547709.87599
2016-09-02,210982640.867974
2016-09-03,210558839.111962
2016-09-04,209958453.290945
2016-09-05,209358067.469928
2016-09-06,208757681.64891097
2016-09-07,207980711.762889
2016-09-08,208443639.71288
2016-09-09,207278163.58436003
2016-09-10,207172211.20903996
2016-09-11,206395227.12336
2016-09-12,208161100.04535997
2016-09-13,208090465.12847993
2016-09-14,211021814.179
2016-09-15,294264518.165467
2016-09-16,261536942.521808
2016-09-17,249268533.88398996
2016-09-18,243134329.565081
2016-09-19,243666196.99157596
2016-09-20,240687739.403204
2016-09-21,241928763.398359
2016-09-22,242359582.8093
2016-09-23,257713159.89144
2016-09-24,261861816.9783
2016-09-25,281505885.57761997
2016-09-26,287923893.5496
2016-09-27,292639888.3577399
2016-09-28,321290443.28238
2016-09-29,317148259.71384
2016-09-30,314203818.376452
2016-10-01,290896614.05520004
2016-10-02,289229279.803908
2016-10-03,288165023.898828
2016-10-04,279544551.06767994
2016-10-05,262942158.948432
2016-10-06,261775943.282676
2016-10-07,261350233.658148
2016-10-08,259257161.337552
2016-10-09,267274692.599496
2016-10-10,282884045.498856
2016-10-11,293420358.705924
2016-10-12,281855247.23958
2016-10-13,283238574.30663997
2016-10-14,313215602.774715
2016-10-15,288985649.58691
2016-10-16,285970208.85343504
2016-10-17,285047838.746725
2016-10-18,296116280.027245
2016-10-19,304524038.30763996
2016-10-20,322693889.464359
2016-10-21,320493623.199453
2016-10-22,318186892.437858
2016-10-23,333482291.795511
2016-10-24,321522780.00078
2016-10-25,316412484.159708
2016-10-26,314921981.20606196
2016-10-27,302191854.187545
2016-10-28,299527023.02186996
2016-10-29,274406547.900107
2016-10-30,279132181.833904
2016-10-31,292385275.497861
2016-11-01,287446455.07080996
2016-11-02,291745716.01809895
2016-11-03,285980846.84185797
2016-11-04,290722239.590545
2016-11-05,293395957.30596995
2016-11-06,292148222.372105
2016-11-07,289260607.239446
2016-11-08,293716803.431821
2016-11-09,288298068.861893
2016-11-10,291020878.262163
2016-11-11,288338493.369738
2016-11-12,287802016.391253
2016-11-13,295205398.69434595
2016-11-14,289661803.250001
2016-11-15,282043830.155514
2016-11-16,280684755.143352
2016-11-17,277273046.074284
2016-11-18,278743514.951408
2016-11-19,279676007.410072
2016-11-20,274152782.84721595
2016-11-21,271427035.660352
2016-11-22,266692843.17790395
2016-11-23,252813051.58163595
2016-11-24,249270736.611312
2016-11-25,247548658.98359996
2016-11-26,256159047.12215996
2016-11-27,261971059.115688
2016-11-28,251423333.645952
2016-11-29,243351094.766052
2016-11-30,241700770.372828
2016-12-01,241693735.03768396
2016-12-02,240110273.998128
2016-12-03,237339217.178905
2016-12-04,235036001.121369
2016-12-05,231113336.273378
2016-12-06,238454837.45677397
2016-12-07,245436461.13117996
2016-12-08,255669712.04562396
2016-12-09,256785544.94347197
2016-12-10,245519232.136168
2016-12-11,242711652.586744
2016-12-12,244007458.532632
2016-12-13,241487835.86007196
2016-12-14,241343857.42164
2016-12-15,238320303.140334
2016-12-16,240145826.63990697
2016-12-17,233953364.572728
2016-12-18,235349353.131225
2016-12-19,234203926.621689
2016-12-20,232485786.857385
2016-12-21,230481290.465697
2016-12-22,229378913.18682197
2016-12-23,226138589.503442
2016-12-24,228334808.888844
2016-12-25,232007175.730008
2016-12-26,227866762.134578
2016-12-27,222826258.627098
2016-12-28,222646240.644688
2016-12-29,230233124.24006397
2016-12-30,233721504.910368
2016-12-31,235720056.33606297
2017-01-01,231686616.18602395
2017-01-02,229252017.176541
2017-01-03,232013651.873865
2017-01-04,238590702.929334
2017-01-05,225078674.80453596
2017-01-06,230020667.01852
2017-01-07,231147150.537884
2017-01-08,226822907.350648
2017-01-09,224024867.64126
2017-01-10,243938189.209372
2017-01-11,234526601.09597597
2017-01-12,238572341.366176
2017-01-13,243279070.665632
2017-01-14,251699703.55294
2017-01-15,249714052.12973204
2017-01-16,248941854.35403997
2017-01-17,248721226.418128
2017-01-18,248684455.09547597
2017-01-19,258802562.99420196
2017-01-20,246529527.75109896
2017-01-21,247229791.023228
2017-01-22,247156079.099846
2017-01-23,246787519.482936
2017-01-24,241959388.501415
2017-01-25,240264014.263629
2017-01-26,245980442.163752
2017-01-27,235881754.5472
2017-01-28,234002071.815652
2017-01-29,235808041.498904
2017-01-30,234849771.871056
2017-01-31,233522937.00172797
2017-02-01,239272554.768816
2017-02-02,238351071.74391195
2017-02-03,239604193.19733596
2017-02-04,238830206.41727996
2017-02-05,237613941.4771919
2017-02-06,237540228.45052
2017-02-07,238719636.877272
2017-02-08,236913667.72380796
2017-02-09,233417606.59166
2017-02-10,233306472.99067995
2017-02-11,235047566.07269996
2017-02-12,232602626.85113996
2017-02-13,231269023.63938
2017-02-14,232676715.91846
2017-02-15,226045744.39331996
2017-02-16,223860649.10834697
2017-02-17,218637357.444558
2017-02-18,206153319.921885
2017-02-19,217600108.036146
2017-02-20,214006779.728433
2017-02-21,214006779.728433
2017-02-22,214006779.728433
2017-02-23,214006779.728433
2017-02-24,211758515.508147
2017-02-25,210384183.799008
2017-02-26,210607048.40048996
2017-02-27,208489834.68641096
2017-02-28,205815459.468627
2017-03-01,199686682.927872
2017-03-02,225450959.244861
2017-03-03,236074498.721473
2017-03-04,236635601.158618
2017-03-05,233942309.460322
2017-03-06,226947232.410581
2017-03-07,246024715.273511
2017-03-08,242770321.13807
2017-03-09,243657047.33350196
2017-03-10,232208820.59163097
2017-03-11,232842761.486132
2017-03-12,232805470.845279
2017-03-13,238324485.691523
2017-03-14,236534534.93057895
2017-03-15,235378525.06413597
2017-03-16,232544436.359308
2017-03-17,228882644.41056
2017-03-18,253413785.90774396
2017-03-19,258678460.110336
2017-03-20,262038890.45241597
2017-03-21,258155726.501568
2017-03-22,273464353.615488
2017-03-23,359382691.132704
2017-03-24,401669605.788456
2017-03-25,341622934.75650394
2017-03-26,355681184.01429605
2017-03-27,352764845.0725201
2017-03-28,356279407.38696796
2017-03-29,371833215.07644
2017-03-30,526137456.265024
2017-03-31,762510466.3920479
2017-04-01,844766180.134448
2017-04-02,2046076848.058583
2017-04-03,1245630546.981852
2017-04-04,1391224214.998855
2017-04-05,1340729734.929057
2017-04-06,1211175664.71426
2017-04-07,1372007967.856065
2017-04-08,1342482653.51676
2017-04-09,1310706362.226555
2017-04-10,1267525121.05179
2017-04-11,1245503063.215485
2017-04-12,1281218564.169765
2017-04-13,1285707542.348784
2017-04-14,1271107465.457913
2017-04-15,1276136797.857339
2017-04-16,1254480642.674736
2017-04-17,1264877098.455639
2017-04-18,1248287808.003801
2017-04-19,1114222320.460893
2017-04-20,1130902909.130334
2017-04-21,1240314573.783726
2017-04-22,1201482525.213876
2017-04-23,1177766561.892192
2017-04-24,1189207809.37326
2017-04-25,1222281349.277142
2017-04-26,1240882847.665236
2017-04-27,1309112789.335655
2017-04-28,1693265695.828595
2017-04-29,2087988489.985394
2017-04-30,1950579950.355227
2017-05-01,2018318155.168775
2017-05-02,2048209342.863344
2017-05-03,2308289195.237509
2017-05-04,3057967151.420575
2017-05-05,3524706909.1504
2017-05-06,3891243937.726225
2017-05-07,5233049574.488425
2017-05-08,7645430278.870975
2017-05-09,6089631086.438225
2017-05-10,7104335541.439375
2017-05-11,6975231489.699445
2017-05-12,7842399862.255315
2017-05-13,8211132204.079805
2017-05-14,8475634263.11763
2017-05-15,10028056413.244486
2017-05-16,13013769445.778046
2017-05-17,15528396841.519836
2017-05-18,13992551773.275265
2017-05-19,13174929846.291634
2017-05-20,13631116565.437643
2017-05-21,13053167025.740791
2017-05-22,12213812747.241123
2017-05-23,12799931185.025564
2017-05-24,11704720853.216536
2017-05-25,9593545307.6864
2017-05-26,10386148035.8452
2017-05-27,8159156980.851
2017-05-28,8859731808.0374
2017-05-29,8833378015.9468
2017-05-30,7861883146.1222
2017-05-31,9473480643.8658
2017-06-01,12879987331.410105
2017-06-02,11764245215.379663
2017-06-03,10903329035.919165
2017-06-04,11508762710.01287
2017-06-05,11360146431.758686
2017-06-06,11026648104.647232
2017-06-07,10907268448.700329
2017-06-08,11108946498.920416
2017-06-09,10982692841.312632
2017-06-10,10009394388.630846
2017-06-11,10448499738.990175
2017-06-12,9766558436.821758
2017-06-13,10219307978.917835
2017-06-14,10650173157.301325
2017-06-15,9885475938.328436
2017-06-16,10049320009.490711
2017-06-17,10272514001.26564
2017-06-18,10883052378.148676
2017-06-19,11113330070.125755
2017-06-20,12450924119.649437
2017-06-21,11216177739.006777
2017-06-22,11462373769.38534
2017-06-23,12275223349.39146
2017-06-24,11901269656.23432
2017-06-25,11414356369.09668
2017-06-26,10565627758.73133
2017-06-27,10544682369.6102
2017-06-28,10756050830.211
2017-06-29,10307467222.25115
2017-06-30,10063206459.53874
2017-07-01,9775484971.68468
2017-07-02,9948140839.22979
2017-07-03,9949940534.45592
2017-07-04,9740831265.73473
2017-07-05,9796353778.03023
2017-07-06,9759900376.85415
2017-07-07,9176607666.64908
2017-07-08,9043315345.75209
2017-07-09,8973663311.36208
2017-07-10,7863136482.6765
2017-07-11,7129128870.12999
2017-07-12,7855975993.15977
2017-07-13,7745620213.54899
2017-07-14,7269198766.66581
2017-07-15,6572869879.70466
2017-07-16,5540304316.55952
2017-07-17,6771525599.55918
2017-07-18,7246645139.2575
2017-07-19,6213543496.6833
2017-07-20,7173470297.19081
2017-07-21,6982587729.05766
2017-07-22,7443462872.4981
2017-07-23,7457439229.04145
2017-07-24,7359722935.548832
2017-07-25,6761317562.853008
2017-07-26,6662803578.622128
2017-07-27,6649564573.037432
2017-07-28,6339488202.575446
2017-07-29,6466524065.069082
2017-07-30,6351946457.044496
2017-07-31,6407184440.70573
2017-08-01,6768090489.40144
2017-08-02,6654969538.822466
2017-08-03,6690693657.848436
2017-08-04,6675049370.360172
2017-08-05,7061363577.331397
2017-08-06,6913548066.872432
2017-08-07,6863509353.215117
2017-08-08,7352700087.958431
2017-08-09,7041808217.971067
2017-08-10,6928941743.19424
2017-08-11,6899180092.87808
2017-08-12,6684482002.0664
2017-08-13,6460847745.63144
2017-08-14,6534940972.11969
2017-08-15,6229608959.205361
2017-08-16,6142836845.024132
2017-08-17,6165191304.841921
