date,market_cap
2019-08-10,788483352.2473041
2019-08-11,850696559.8743135
2019-08-12,875040070.6074213
2019-08-13,864999177.1902378
2019-08-14,882115665.3971739
2019-08-15,829435587.7935159
2019-08-16,883271812.5716602
2019-08-17,842211827.1347134
2019-08-18,876236166.0089519
2019-08-19,908990427.0132788
2019-08-20,911256736.0406576
2019-08-21,861228812.140099
2019-08-22,803993610.4666548
2019-08-23,812044574.138646
2019-08-24,814183328.8737108
2019-08-25,790872920.6434228
2019-08-26,755795907.0058844
2019-08-27,754318894.3577745
2019-08-28,768805727.6483134
2019-08-29,692954816.6237495
2019-08-30,649443900.1934278
2019-08-31,657769818.7544681
2019-09-01,649088568.3526369
2019-09-02,644265750.9268655
2019-09-03,661724712.8171743
2019-09-04,674937327.4693108
2019-09-05,647254906.8741812
2019-09-06,655264950.5963635
2019-09-07,629430554.0882139
2019-09-08,643736163.6400805
2019-09-09,666885098.689344
2019-09-10,653802752.6926881
2019-09-11,657800630.0954291
2019-09-12,630902069.7989016
2019-09-13,624037264.8243496
2019-09-14,576664846.9965696
2019-09-15,574596429.3586135
2019-09-16,587613800.0135245
2019-09-17,574736507.0755576
2019-09-18,591579320.0709141
2019-09-19,655944090.4230369
2019-09-20,679978559.2465925
2019-09-21,663172885.6272845
2019-09-22,682306339.3447282
2019-09-23,659661686.0697747
2019-09-24,654948073.4817252
2019-09-25,636656135.789622
2019-09-26,637761600.7432938
2019-09-27,603467397.1132222
2019-09-28,603651978.1381924
2019-09-29,613581815.9978248
2019-09-30,622481817.4561609
2019-10-01,642277008.1484133
2019-10-02,731915073.6030097
2019-10-03,730780841.2550313
2019-10-04,726043940.967457
2019-10-05,719614704.9652423
2019-10-06,717052020.2319525
2019-10-07,791146907.2911249
2019-10-08,874000491.532922
2019-10-09,935640353.416624
2019-10-10,1021822655.8840832
2019-10-11,959701041.1501265
2019-10-12,1000144307.542642
2019-10-13,945799459.1562763
2019-10-14,904141989.4228206
2019-10-15,922166541.5652192
2019-10-16,869073503.7668048
2019-10-17,866988547.4988369
2019-10-18,883624382.4405338
2019-10-19,857242298.8033023
2019-10-20,857603554.2415682
2019-10-21,885951374.7547858
2019-10-22,959153478.3958416
2019-10-23,948027436.6474934
2019-10-24,951626723.3361706
2019-10-25,995299775.3627183
2019-10-26,1033303571.9169568
2019-10-27,1001154112.2005275
2019-10-28,970812759.5212094
2019-10-29,970795011.6927832
2019-10-30,971277864.632447
2019-10-31,949990232.0785248
2019-11-01,995335912.407212
2019-11-02,989175883.4117053
2019-11-03,984375325.369
2019-11-04,971576917.089105
2019-11-05,975231800.362026
2019-11-06,974189511.3653294
2019-11-07,998557524.5481532
2019-11-08,977240390.2891996
2019-11-09,987859368.8749716
2019-11-10,1019932092.6888973
2019-11-11,1012293209.432059
2019-11-12,999088666.3923352
2019-11-13,1027619215.2008848
2019-11-14,1096166535.5567608
2019-11-15,1112687351.3123026
2019-11-16,1100419484.5058737
2019-11-17,1090680057.598309
2019-11-18,1059153983.445467
2019-11-19,1019928280.2439532
2019-11-20,989707897.2525288
2019-11-21,984499936.262992
2019-11-22,929124539.5686373
2019-11-23,856992524.6136677
2019-11-24,880809660.3625889
2019-11-25,815888259.3631716
2019-11-26,826186080.7880704
2019-11-27,825455835.6420016
2019-11-28,810196822.9842099
2019-11-29,827321684.545289
2019-11-30,851157764.3945119
2019-12-01,815761033.0097276
2019-12-02,788735558.6745545
2019-12-03,762940907.8700391
2019-12-04,772975015.3862449
2019-12-05,742879833.0935522
2019-12-06,734511019.9803458
2019-12-07,756312035.0629821
2019-12-08,744279928.015491
2019-12-09,748228231.2679636
2019-12-10,755508500.6546308
2019-12-11,822449409.6024036
2019-12-12,790987593.2658149
2019-12-13,769462409.8893366
2019-12-14,753707807.4462975
2019-12-15,727405275.0645149
2019-12-16,755452928.5013385
2019-12-17,717646257.5648596
2019-12-18,636957602.9698945
2019-12-19,681032594.176583
2019-12-20,657281226.3219994
2019-12-21,699604186.4563375
2019-12-22,677620209.968779
2019-12-23,701039186.1594524
2019-12-24,682077594.2503281
2019-12-25,672743274.9431334
2019-12-26,651071648.0357041
2019-12-27,678100014.7057123
2019-12-28,683218895.3529384
2019-12-29,683964481.2423947
2019-12-30,689922614.5636643
2019-12-31,662480150.2614169
2020-01-01,642831294.1851845
2020-01-02,655669181.6774739
2020-01-03,629751037.8156166
2020-01-04,656372180.7269595
2020-01-05,664597338.4569734
2020-01-06,653162854.2100824
2020-01-07,703925442.590378
2020-01-08,768060265.9578564
2020-01-09,798009538.3826036
2020-01-10,787237818.2197368
2020-01-11,805447289.5153706
2020-01-12,830844190.3032361
2020-01-13,814937707.1344396
2020-01-14,797724515.1996096
2020-01-15,870385515.5415603
2020-01-16,878926256.9747216
2020-01-17,901491013.3579564
2020-01-18,993157401.7783618
2020-01-19,1007699933.7445284
2020-01-20,949708138.0089742
2020-01-21,984546189.3804536
2020-01-22,973758357.7209194
2020-01-23,961746875.4150294
2020-01-24,892966198.3583041
2020-01-25,909159164.7127994
2020-01-26,894193175.1944978
2020-01-27,934829742.3887024
2020-01-28,946362287.0340768
2020-01-29,961947524.2330084
2020-01-30,1012252030.556089
2020-01-31,1056105950.9917876
2020-02-01,1031143795.5343444
2020-02-02,1028514307.8978876
2020-02-03,1030250570.9954116
2020-02-04,1007437680.388174
2020-02-05,994052855.2103516
2020-02-06,1035444973.302991
2020-02-07,1051282452.9134969
2020-02-08,1210800030.4984968
2020-02-09,1248267877.9293292
2020-02-10,1236024196.8833654
2020-02-11,1245359730.7194328
2020-02-12,1447267121.1660984
2020-02-13,1460421342.6249692
2020-02-14,1407530009.512849
2020-02-15,1602341466.5351012
2020-02-16,1575490685.3618803
2020-02-17,1655213689.3596177
2020-02-18,1564311154.090281
2020-02-19,1659163357.8061647
2020-02-20,1603019894.012045
2020-02-21,1551662791.5638573
2020-02-22,1566313486.5345263
2020-02-23,1488244288.1982062
2020-02-24,1552714326.3254926
2020-02-25,1424584497.386901
2020-02-26,1284747446.570151
2020-02-27,1317400100.2834158
2020-02-28,1431040134.7740192
2020-02-29,1532209411.8175554
2020-03-01,1490255791.0713098
2020-03-02,1416982940.5452056
2020-03-03,1537250426.7698655
2020-03-04,1681390212.9522552
2020-03-05,1702019466.3742294
2020-03-06,1704838112.437681
2020-03-07,1706938071.6887908
2020-03-08,1576843075.3774896
2020-03-09,1477502212.0254056
2020-03-10,1474670491.053151
2020-03-11,1500517498.898599
2020-03-12,1391127714.2457955
2020-03-13,693758319.3547386
2020-03-14,866461227.0117182
2020-03-15,771458029.2142059
2020-03-16,773607184.621726
2020-03-17,656900968.5147297
2020-03-18,697345079.7622138
2020-03-19,703481841.573563
2020-03-20,818996488.3598888
2020-03-21,815418933.3371824
2020-03-22,823464601.8478825
2020-03-23,725199115.6070211
2020-03-24,816677279.9255012
2020-03-25,844207332.8590156
2020-03-26,822141148.0202885
2020-03-27,837656568.8579577
2020-03-28,778770234.5882578
2020-03-29,778063130.1795595
2020-03-30,736953744.0682917
2020-03-31,783232332.0405982
2020-04-01,819668397.8492409
2020-04-02,833130323.542059
2020-04-03,835598442.1009198
2020-04-04,835789038.0251667
2020-04-05,841066634.2228593
2020-04-06,825794051.9345648
2020-04-07,920688836.8151832
2020-04-08,988166120.491488
2020-04-09,1156007290.332823
2020-04-10,1211904755.3558495
2020-04-11,1167451627.0980098
2020-04-12,1199191987.633679
2020-04-13,1267509032.1713643
2020-04-14,1231074142.46906
2020-04-15,1187081760.5357327
2020-04-16,1142966175.544768
2020-04-17,1263976149.5481355
2020-04-18,1270921369.8492894
2020-04-19,1376564155.7679863
2020-04-20,1318188035.6613538
2020-04-21,1255584547.9226644
2020-04-22,1258479676.0098865
2020-04-23,1339172650.6931708
2020-04-24,1354883915.6333678
2020-04-25,1379465990.1957376
2020-04-26,1378347128.04262
2020-04-27,1353748018.6660855
2020-04-28,1316724090.02585
2020-04-29,1332597647.8985689
2020-04-30,1413110233.8463435
2020-05-01,1353940282.1185036
2020-05-02,1431753286.950245
2020-05-03,1451606450.5297642
2020-05-04,1408676505.820608
2020-05-05,1413885115.0848842
2020-05-06,1397831363.8980312
2020-05-07,1367712471.484497
2020-05-08,1430851295.2343204
2020-05-09,1445814307.8841434
2020-05-10,1523550408.901431
2020-05-11,1429439273.7752037
2020-05-12,1350304194.2449477
2020-05-13,1400944643.4156392
2020-05-14,1427761705.3494308
2020-05-15,1450206436.162966
2020-05-16,1387505428.6674273
2020-05-17,1429383535.9688497
2020-05-18,1434813398.815915
2020-05-19,1473690209.0141466
2020-05-20,1496189325.1304686
2020-05-21,1546774850.0012927
2020-05-22,1456989733.3183937
2020-05-23,1503076964.208447
2020-05-24,1494355813.500366
2020-05-25,1445348368.3060555
2020-05-26,1465289040.803681
2020-05-27,1458988619.8676388
2020-05-28,1467103826.9382856
2020-05-29,1531487430.1964943
2020-05-30,1514734542.752751
2020-05-31,1585515161.37562
2020-06-01,1567749690.031648
2020-06-02,1679897579.1261318
2020-06-03,1670996587.6076398
2020-06-04,1712871028.9535522
2020-06-05,1695799767.4279928
2020-06-06,1662744013.485803
2020-06-07,1654653352.928835
2020-06-08,1652714494.4844897
2020-06-09,1697940020.1376636
2020-06-10,1691032411.2541747
2020-06-11,1681704610.0775776
2020-06-12,1501228577.802131
2020-06-13,1556460591.495396
2020-06-14,1562882306.6247811
2020-06-15,1507261688.899803
2020-06-16,1498666528.6956406
2020-06-17,1544041950.5705855
2020-06-18,1586933677.5246594
2020-06-19,1590624849.3935142
2020-06-20,1556989715.3766232
2020-06-21,1592178794.9914212
2020-06-22,1593904422.3735054
2020-06-23,1706479342.66237
2020-06-24,1825816038.019261
2020-06-25,1793941095.60052
2020-06-26,1831794101.4465232
2020-06-27,1788987277.6465447
2020-06-28,1689249465.1394782
2020-06-29,1731763286.4084208
2020-06-30,1757911456.88456
2020-07-01,1743013899.082411
2020-07-02,1791381002.101189
2020-07-03,1832867859.9595416
2020-07-04,1812935987.4732597
2020-07-05,1829318177.0361
