date,market_cap
2015-11-26,67132055.60740013
2015-11-27,65341845.392888874
2015-11-28,68868768.28657502
2015-11-29,65463342.96555324
2015-11-30,65624853.97047546
2015-12-01,65752486.02943543
2015-12-02,61844779.03171155
2015-12-03,62018808.08501765
2015-12-04,63094325.07829986
2015-12-05,65056337.64166404
2015-12-06,62850264.41510667
2015-12-07,60292476.61320164
2015-12-08,61675859.110314034
2015-12-09,59661067.18085799
2015-12-10,63872552.27588074
2015-12-11,69119370.62718369
2015-12-12,73250296.07272834
2015-12-13,72302484.28350292
2015-12-14,75133022.39506158
2015-12-15,76787012.60189861
2015-12-16,74686005.22814946
2015-12-17,71033582.40629953
2015-12-18,69616990.9878865
2015-12-19,68767429.85047308
2015-12-20,68305705.24538197
2015-12-21,67842615.39188164
2015-12-22,66514758.19337365
2015-12-23,65674405.654046126
2015-12-24,65226512.003279686
2015-12-25,65957619.83793369
2015-12-26,64637552.400460914
2015-12-27,65104495.77797423
2015-12-28,63858382.55360898
2015-12-29,65951485.1558242
2015-12-30,68315404.54669571
2015-12-31,71083912.69961053
2016-01-01,71849843.66511223
2016-01-02,71252107.9687766
2016-01-03,73864483.22222728
2016-01-04,72909192.00505088
2016-01-05,72462361.87937805
2016-01-06,73650960.93328463
2016-01-07,72931723.30621576
2016-01-08,75767382.4398899
2016-01-09,78016544.33428131
2016-01-10,77676004.65241879
2016-01-11,81416101.6377075
2016-01-12,88958959.89936547
2016-01-13,86108971.48293594
2016-01-14,88257219.96322113
2016-01-15,92329493.82516772
2016-01-16,92765190.35300171
2016-01-17,100866229.13386132
2016-01-18,106770204.99600992
2016-01-19,105177492.60810892
2016-01-20,119608403.90910526
2016-01-21,118064297.75775222
2016-01-22,112494896.69290043
2016-01-23,129390552.65124127
2016-01-24,163090024.6945184
2016-01-25,189898537.77611715
2016-01-26,159744115.0673894
2016-01-27,182534589.0343229
2016-01-28,193030853.2041578
2016-01-29,190524391.8350728
2016-01-30,186862759.721514
2016-01-31,176275775.71473008
2016-02-01,170434539.30474818
2016-02-02,184396131.5986807
2016-02-03,193120920.3597334
2016-02-04,196350197.91323307
2016-02-05,194548161.01786965
2016-02-06,193450250.47357807
2016-02-07,226795324.20954537
2016-02-08,243366581.58299115
2016-02-09,286139280.9840226
2016-02-10,340624194.15097886
2016-02-11,462140079.76210976
2016-02-12,421542668.4566254
2016-02-13,413798928.6182676
2016-02-14,398234915.54443055
2016-02-15,409885035.83075976
2016-02-16,336781865.25572217
2016-02-17,288700599.2729368
2016-02-18,339233532.70569825
2016-02-19,346746765.74089813
2016-02-20,332040532.28508496
2016-02-21,359334417.7208708
2016-02-22,433193897.2217689
2016-02-23,433593972.8044955
2016-02-24,474102955.51858103
2016-02-25,458942242.84471726
2016-02-26,456082096.8564275
2016-02-27,491795616.48932266
2016-02-28,498424354.01221955
2016-02-29,488620056.2443799
2016-03-01,585403826.3853717
2016-03-02,650547162.2177418
2016-03-03,736507630.9102448
2016-03-04,778040245.1399581
2016-03-05,847886363.7817264
2016-03-06,850440219.9342833
2016-03-07,729122199.5218774
